index,category,command_kor,command_eng,gt,connected_devices,gt_converted,profile,output_joicode,output_name,output_cron,output_period,output_code,output_model_label,output_request_model,output_selected_model,output_translated_sentence,output_generation_error,output_response_time,output_prompt_tokens,output_completion_tokens,output_total_tokens,det_row_no,det_dataset_index,det_command,det_pass,det_sdet,det_script_similarity,det_fatal_reasons,det_predicted_services,det_reference_script,det_predicted_script
30,8,"로봇 태그가 붙은 버튼이 눌릴때마다, 짝수 태그 로봇청소기들을 모두 자동모드로 작동시켜줘.","Every time the button with the 'Robot' tag is pressed, set all robot vacuum cleaners with 'Even' tags to auto mode.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Robot #Button).Button\n\ncurr = (#Robot #Button).Button\n\nif (prev != \""pushed\"" and curr == \""pushed\"") {\n\n    all(#Even #RobotVacuumCleaner).SetRobotVacuumCleanerModeMode(\""auto\"")\n\n}\n\nprev = curr""}","{'R_Button': {'category': 'Button', 'tags': ['Robot', 'Button']}, 'Even_Robot': {'category': 'RobotVacuumCleaner', 'tags': ['Even', 'RobotVacuumCleaner']}, 'Odd_Robot': {'category': 'RobotVacuumCleaner', 'tags': ['Odd', 'RobotVacuumCleaner']}}","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Robot #Button).Button_Button\n\ncurr = (#Robot #Button).Button_Button\n\nif (prev != \""pushed\"" and curr == \""pushed\"") {\n\n    all(#Even #RobotVacuumCleaner).RobotVacuumCleaner_SetRobotVacuumCleanerModeMode(\""auto\"")\n\n}\n\nprev = curr""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
31,8,"문이 열릴 때마다, 복도와 거실의 조명을 모두 켜줘.","Each time the door is opened, turn on all lights in the hallway and living room.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Door).DoorState\n\ncurr = (#Door).DoorState\n\nif (prev != \""open\"" and curr == \""open\"") {\n\n    all(#Hallway #Light).On()\n\n    all(#LivingRoom #Light).On()\n\n}\n\nprev = curr""}","{'Door_1': {'category': 'Door', 'tags': ['Door']}, 'Hall_Light': {'category': ['Light', 'Switch'], 'tags': ['Hallway', 'Light', 'Switch']}, 'LR_Light': {'category': ['Light', 'Switch'], 'tags': ['LivingRoom', 'Light', 'Switch']}, 'Kitchen_Light': {'category': ['Light', 'Switch'], 'tags': ['Kitchen', 'Light', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Door).Door_DoorState\n\ncurr = (#Door).Door_DoorState\n\nif (prev != \""open\"" and curr == \""open\"") {\n\n    all(#Hallway #Light).Switch_On()\n\n    all(#LivingRoom #Light).Switch_On()\n\n}\n\nprev = curr""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
32,8,중단 태그가 달린 버튼이 눌릴때마다 짝수 태그가 붙은 장치들을 모두 꺼줘.,"Whenever the button with the 'Stop' tag is pressed, turn off all devices with 'Even' tags.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Stop #Button).Button\n\ncurr = (#Stop #Button).Button\n\nif (prev != \""pushed\"" and curr == \""pushed\"") {\n\n    all(#Even).Off()\n\n}\n\nprev = curr""}","{'Stop_Button': {'category': 'Button', 'tags': ['Stop', 'Button']}, 'Even_Charger': {'category': ['Charger', 'Switch'], 'tags': ['Even', 'Charger', 'Switch']}, 'Even_Light': {'category': ['Light', 'Switch'], 'tags': ['Even', 'Light', 'Switch']}, 'Odd_Charger': {'category': ['Charger', 'Switch'], 'tags': ['Odd', 'Charger', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Stop #Button).Button_Button\n\ncurr = (#Stop #Button).Button_Button\n\nif (prev != \""pushed\"" and curr == \""pushed\"") {\n\n    all(#Even).Switch_Off()\n\n}\n\nprev = curr""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
33,8,"비가 올때마다, 모든 창문과 문을 닫아줘","Whenever it rains, close all windows and doors.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#RainSensor).Rain\n\ncurr = (#RainSensor).Rain\n\nif (prev == false and curr == true) {\n\n    all(#Window).DownOrClose()\n\n    all(#Door).Close()\n\n}\n\nprev = curr""}","{'Rain': {'category': 'RainSensor', 'tags': ['RainSensor']}, 'Win': {'category': 'WindowCovering', 'tags': ['Window', 'WindowCovering']}, 'Door': {'category': 'Door', 'tags': ['Door']}}","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#RainSensor).RainSensor_Rain\n\ncurr = (#RainSensor).RainSensor_Rain\n\nif (prev == false and curr == true) {\n\n    all(#Window).WindowCovering_DownOrClose()\n\n    all(#Door).Door_Close()\n\n}\n\nprev = curr""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
34,8,도어락이 잠길때마다 입구의 조명을 최대밝기로 10초 유지하다가 꺼줘.,"Whenever the door lock is locked, turn on the entrance light at maximum brightness for 10 seconds and then turn it off.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#DoorLock).DoorLockState\n\ncurr = (#DoorLock).DoorLockState\n\nif (prev != \""closed\"" and curr == \""closed\"") {\n\n    (#Entrance #Light).MoveToLevel(100, 0)\n\n    delay(10 SEC)\n\n    (#Entrance #Light).Off()\n\n}\n\nprev = curr""}","{'DoorLock': {'category': 'DoorLock', 'tags': 'DoorLock'}, 'Ent_Light': {'category': ['Light', 'LevelControl', 'Switch'], 'tags': ['Entrance', 'Light', 'LevelControl', 'Switch']}, 'Hall_Light': {'category': ['Light', 'LevelControl', 'Switch'], 'tags': ['Hallway', 'Light', 'LevelControl', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#DoorLock).DoorLock_DoorLockState\n\ncurr = (#DoorLock).DoorLock_DoorLockState\n\nif (prev != \""closed\"" and curr == \""closed\"") {\n\n    (#Entrance #Light).LevelControl_MoveToLevel(100, 0)\n\n    delay(10 SEC)\n\n    (#Entrance #Light).Switch_Off()\n\n}\n\nprev = curr""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
35,8,입구에 움직임이 감지될 때마다 입구 조명을 최대밝기로 켰다가 3초 뒤에 꺼줘.,"Whenever motion is detected at the entrance, turn on the entrance light at maximum brightness and then turn it off after 3 seconds.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Entrance #MotionSensor).Motion\n\ncurr = (#Entrance #MotionSensor).Motion\n\nif (prev == false and curr == true) {\n\n    (#Entrance #Light).MoveToLevel(100, 0)\n\n    delay(3
 SEC)\n\n    (#Entrance #Light).Off()\n\n}\n\nprev = curr""}","{'Ent_Pres': {'category': 'PresenceSensor', 'tags': ['Entrance', 'PresenceSensor']}, 'Ent_Light': {'category': ['Light', 'LevelControl', 'Switch'], 'tags': ['Entrance', 'Light', 'LevelControl', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Entrance #MotionSensor).MotionSensor_Motion\n\ncurr = (#Entrance #MotionSensor).MotionSensor_Motion\n\nif (prev == false and curr == true) {\n\n    (#Entrance #Light).LevelControl_MoveToLevel(100, 0)\n\n    delay(3
 SEC)\n\n    (#Entrance #Light).Switch_Off()\n\n}\n\nprev = curr""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
36,8,조도가 50럭스 미만으로 떨어질 때마다 주차장의 모든 쉐이드를 열어줘.,"Whenever the brightness drops below 50 lux, open all shades in the parking lot.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#LightSensor).Brightness\n\ncurr = (#LightSensor).Brightness\n\nif (prev >= 50 and curr < 50) {\n\n    all(#ParkingLot #Shade).UpOrOpen()\n\n}\n\nprev = curr""}","{'Light_S': {'category': 'LightSensor', 'tags': ['LightSensor']}, 'P_Shade': {'category': 'WindowCovering', 'tags': ['ParkingLot', 'Shade', 'WindowCovering']}, 'G_Shade': {'category': 'WindowCovering', 'tags': ['Garden', 'Shade', 'WindowCovering']}}","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#LightSensor).LightSensor_Brightness\n\ncurr = (#LightSensor).LightSensor_Brightness\n\nif (prev >= 50 and curr < 50) {\n\n    all(#ParkingLot #Shade).WindowCovering_UpOrOpen()\n\n}\n\nprev = curr""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
37,8,서버 랙 습도가 70%보다 높아지면 연구실 제습기를 제습모드로 설정하고 1시간마다 습도를 다시 체크해서 50% 밑이면 제습기를 꺼줘.,"When the server rack humidity becomes higher than 70%, set the lab dehumidifier to dehumidifying mode and check the humidity every hour; turn it off if it's below 50%.","{""name"": """", 
""cron"": """", 
""period"": 3600000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#ServerRack #HumiditySensor).Humidity > 70)\n\n    (#Lab #Dehumidifier).SetDehumidifierMode(\""dehumidifying\"")\n\n    active = 1\n\n}\n\nif ((#ServerRack #HumiditySensor).Humidity < 50) {\n\n    (#Lab #Dehumidifier).Off()\n\n}""}","{'SR_Humid': {'category': 'HumiditySensor', 'tags': ['ServerRack', 'HumiditySensor']}, 'Lab_Dehum': {'category': ['Dehumidifier', 'Switch'], 'tags': ['Lab', 'Dehumidifier', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 3600000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#ServerRack #HumiditySensor).HumiditySensor_Humidity > 70)\n\n    (#Lab #Dehumidifier).Dehumidifier_SetDehumidifierMode(\""dehumidifying\"")\n\n    active = 1\n\n}\n\nif ((#ServerRack #HumiditySensor).HumiditySensor_Humidity < 50) {\n\n    (#Lab #Dehumidifier).Switch_Off()\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
38,8,"주차장 이산화탄소 농도가 880ppm보다 높아지면, 10초마다 ""CO2 농도 위험""이라고 주차장 스피커로 출력해줘.","When the carbon dioxide level in the parking lot exceeds 880 ppm, speak ""CO2 level danger"" through the parking lot speaker every 10 seconds.","{""name"": """", 
""cron"": """", 
""period"": 10000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#ParkingLot #AirQualitySensor).CarbonDioxide > 880)\n\n    active = 1\n\n}\n\n(#ParkingLot #Speaker).Speak(\""CO2 농도 위험\"")""}","{'P_AQ': {'category': 'AirQualitySensor', 'tags': ['ParkingLot', 'AirQualitySensor']}, 'P_Speaker': {'category': 'Speaker', 'tags': ['ParkingLot', 'Speaker']}}","{""name"": """", 
""cron"": """", 
""period"": 10000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#ParkingLot #AirQualitySensor).AirQualitySensor_CarbonDioxide > 880)\n\n    active = 1\n\n}\n\n(#ParkingLot #Speaker).Speaker_Speak(\""CO2 농도 위험\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
39,8,"거실에서 연기가 감지되면 모든 화재 경보를 울리고, 10초마다 스피커로 ""대피하세요""라고 출력해줘.","When smoke is detected in the living room, sound all fire alarms. Then, speak ""Please evacuate"" through the speaker every 10 seconds.","{""name"": """", 
""cron"": """", 
""period"": 10000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#LivingRoom #SmokeDetector).Smoke == true)\n\n    all(#Siren).SetSirenMode(\""fire\"")\n\n    active = 1\n\n}\n\n(#Speaker).Speak(\""대피하세요\"")""}","{'LR_Smoke': {'category': 'SmokeDetector', 'tags': ['LivingRoom', 'SmokeDetector']}, 'LR_Siren': {'category': 'Siren', 'tags': ['LivingRoom', 'Siren']}, 'Bedroom_Siren': {'category': 'Siren', 'tags': ['Bedroom', 'Siren']}, 'Speaker': {'category': 'Speaker', 'tags': ['Speaker']}}","{""name"": """", 
""cron"": """", 
""period"": 10000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#LivingRoom #SmokeDetector).SmokeDetector_Smoke == true)\n\n    all(#Siren).Siren_SetSirenMode(\""fire\"")\n\n    active = 1\n\n}\n\n(#Speaker).Speaker_Speak(\""대피하세요\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
40,8,"1층에서 재실센서가 하나라도 감지되면, 1분마다 모든 긴급 사이렌을 3초간 울렸다 꺼줘.","When any presence sensor on the 1st floor detects presence, sound all emergency sirens for 3 seconds every minute and then turn them off.","{""name"": """", 
""cron"": """", 
""period"": 60000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until (all(#Floor1 #PresenceSensor).Presence ==| true)\n\n    active = 1\n\n}\n\nall(#Siren).SetSirenMode(\""emergency\"")\n\ndelay(3 SEC)\n\nall(#Siren).Off()""}","{'F1_Pres': {'category': 'PresenceSensor', 'tags': ['Floor1', 'PresenceSensor']}, 'F1_Siren': {'category': ['Siren', 'Switch'], 'tags': ['Floor1', 'Siren', 'Switch']}, 'F2_Siren': {'category': ['Siren', 'Switch'], 'tags': ['Floor2', 'Siren', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 60000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until (all(#Floor1 #PresenceSensor).PresenceSensor_Presence ==| true)\n\n    active = 1\n\n}\n\nall(#Siren).Siren_SetSirenMode(\""emergency\"")\n\ndelay(3 SEC)\n\nall(#Siren).Switch_Off()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
41,8,로비에서 움직임이 감지되면 30초마다 로비 사진을 찍어줘.,"When motion is detected in the lobby, capture an image of the lobby every 30 seconds.","{""name"": """", 
""cron"": """", 
""period"": 30000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#Lobby #MotionSensor).Motion == true)\n\n    active = 1\n\n}\n\n(#Lobby #Camera).CaptureImage()""}","{'Lobby_Mot': {'category': 'MotionSensor', 'tags': ['Lobby', 'MotionSensor']}, 'Lobby_Cam': {'category': 'Camera', 'tags': ['Lobby', 'Camera']}}","{""name"": """", 
""cron"": """", 
""period"": 30000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#Lobby #MotionSensor).MotionSensor_Motion == true)\n\n    active = 1\n\n}\n\n(#Lobby #Camera).Camera_CaptureImage()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
42,8,"주방의 연기 감지기로 연기가 감지가 되면 거실 스피커로 10초마다 ""화재 발생""이라고 말해줘.","When smoke is detected by the kitchen smoke detector, speak ""Fire outbreak"" every 10 seconds through the living room speaker.","{""name"": """", 
""cron"": """", 
""period"": 10000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#Kitchen #SmokeDetector).Smoke == true)\n\n    active = 1\n\n}\n\n(#LivingRoom #Speaker).Speak(\""화재 발생\"")""}","{'K_Smoke': {'category': 'SmokeDetector', 'tags': ['Kitchen', 'SmokeDetector']}, 'LR_Speaker': {'category': 'Speaker', 'tags': ['LivingRoom', 'Speaker']}}","{""name"": """", 
""cron"": """", 
""period"": 10000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#Kitchen #SmokeDetector).SmokeDetector_Smoke == true)\n\n    active = 1\n\n}\n\n(#LivingRoom #Speaker).Speaker_Speak(\""화재 발생\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
43,8,주방의 누수 센서가 감지될 때마다 주방 카메라로 스트리밍을 시작해줘.,"Whenever the kitchen leak sensor detects a leak, start streaming with the kitchen camera.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Kitchen #LeakSensor).Leakage\n\ncurr = (#Kitchen #LeakSensor).Leakage\n\nif (prev == false and curr == true) {\n\n    (#Kitchen #Camera).StartStream()\n}\n\nprev = curr""}","{'K_Leak': {'category': 'LeakSensor', 'tags': ['Kitchen', 'LeakSensor']}, 'K_Cam': {'category': 'Camera', 'tags': ['Kitchen', 'Camera']}}","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Kitchen #LeakSensor).LeakSensor_Leakage\n\ncurr = (#Kitchen #LeakSensor).LeakSensor_Leakage\n\nif (prev == false and curr == true) {\n\n    (#Kitchen #Camera).Camera_StartStream()\n}\n\nprev = curr""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
44,8,마당에 있는 움직임 센서가 감지될 때마다 경찰 사이렌을 울려줘.,"Whenever the motion sensor in the yard detects anything, sound the police siren.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Yard #MotionSensor).Motion\n\ncurr = (#Yard #MotionSensor).Motion\n\nif (prev == false and curr == true) {\n\n    (#Yard #Siren).SetSirenMode(\""police\"")\n\n}\n\nprev = curr""}","{'Y_Mot': {'category': 'MotionSensor', 'tags': ['Yard', 'MotionSensor']}, 'Y_Siren': {'category': 'Siren', 'tags': ['Yard', 'Siren']}}","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Yard #MotionSensor).MotionSensor_Motion\n\ncurr = (#Yard #MotionSensor).MotionSensor_Motion\n\nif (prev == false and curr == true) {\n\n    (#Yard #Siren).Siren_SetSirenMode(\""police\"")\n\n}\n\nprev = curr""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
45,8,멀티버튼의 버튼2가 눌릴 때마다 거실의 창문을 모두 열어줘.,"Whenever button 2 of the multi-button is pressed, open all windows in the living room.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#MultiButton).Button2\n\ncurr = (#MultiButton).Button2\n\nif (prev != \""pushed\"" and curr == \""pushed\"") {\n\n    all(#LivingRoom #Window).UpOrOpen()\n\n}\n\nprev = curr""}","{'LR_MB': {'category': 'MultiButton', 'tags': ['LivingRoom', 'MultiButton']}, 'LR_Win': {'category': 'WindowCovering', 'tags': ['LivingRoom', 'Window', 'WindowCovering']}}","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#MultiButton).DimmerSwitch_Button2\n\ncurr = (#MultiButton).DimmerSwitch_Button2\n\nif (prev != \""pushed\"" and curr == \""pushed\"") {\n\n    all(#LivingRoom #Window).WindowCovering_UpOrOpen()\n\n}\n\nprev = curr""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
46,8,거실 블라인드를 1시간 간격으로 올렸다 내렸다 반복해줘.,Repeat opening and closing the living room blind every hour.,"{""name"": """", 
""cron"": """", 
""period"": 3600000, 
""script"": ""\nopen := false\n\nif (open == false) {\n\n    (#LivingRoom #Blind).UpOrOpen()\n\n    open = true\n\n} else {\n\n    (#LivingRoom #Blind).DownOrClose()\n\n    open = false\n\n}""}","{'LR_Blind': {'category': 'WindowCovering', 'tags': ['LivingRoom', 'Blind', 'WindowCovering']}}","{""name"": """", 
""cron"": """", 
""period"": 3600000, 
""script"": ""\nopen := false\n\nif (open == false) {\n\n    (#LivingRoom #Blind).WindowCovering_UpOrOpen()\n\n    open = true\n\n} else {\n\n    (#LivingRoom #Blind).WindowCovering_DownOrClose()\n\n    open = false\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
47,8,안방 창문을 2시간마다 열었다 닫았다 반복해줘.,Repeat opening and closing the bedroom window every 2 hours.,"{""name"": """", 
""cron"": """", 
""period"": 7200000, 
""script"": ""\nopen := false\n\nif (open == false) {\n\n    (#Bedroom #Window).UpOrOpen()\n\n    open = true\n\n} else {\n\n    (#Bedroom #Window).DownOrClose()\n\n    open = false\n\n}""}","{'BR_Win': {'category': 'WindowCovering', 'tags': ['Bedroom', 'Window', 'WindowCovering']}}","{""name"": """", 
""cron"": """", 
""period"": 7200000, 
""script"": ""\nopen := false\n\nif (open == false) {\n\n    (#Bedroom #Window).WindowCovering_UpOrOpen()\n\n    open = true\n\n} else {\n\n    (#Bedroom #Window).WindowCovering_DownOrClose()\n\n    open = false\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
