row_no,category,row_category,command_eng,command_kor,gt,gt_name,gt_cron,gt_period,gt_code,warmup_excluded,qwen25_coder_7b__det_score,qwen25_coder_7b__det_pass,qwen25_coder_7b__det_profile,qwen25_coder_7b__det_gt_exact,qwen25_coder_7b__det_gt_similarity,qwen25_coder_7b__det_gt_service_coverage,qwen25_coder_7b__det_gt_service_precision,qwen25_coder_7b__det_gt_receiver_coverage,qwen25_coder_7b__det_dataflow_score,qwen25_coder_7b__det_numeric_grounding,qwen25_coder_7b__det_enum_grounding,qwen25_coder_7b__failure_reasons,qwen25_coder_7b__output,qwen25_coder_7b__output_name,qwen25_coder_7b__output_cron,qwen25_coder_7b__output_period,qwen25_coder_7b__output_code,qwen25_coder_7b__prompt_chars,qwen25_coder_7b__prompt_tokens,qwen25_coder_7b__completion_tokens,qwen25_coder_7b__total_tokens,qwen25_coder_7b__llm_latency_sec,qwen25_coder_7b__total_pipeline_sec,qwen25_coder_7b__tokens_per_sec,qwen25_coder_7b__peak_vram_gb,qwen25_coder_7b__generation_error_type,qwen25_coder_7b__oom_flag,qwen25_coder_7b__worker_python,qwen25_coder_7b__resolved_model_path,qwen25_coder_7b__service_list_snippet_source,qwen25_coder_7b__service_list_device_count,qwen25_coder_7b__service_list_retrieval_status,qwen25_coder_7b__service_list_retrieval_mode,qwen25_coder_7b__service_list_retrieval_topk,qwen25_coder_7b__service_list_retrieval_categories,qwen25_coder_7b__prompt_render_mode,qwen25_coder_7b__prompt_assets_dir,qwen25_coder_7b__warmup_excluded,qwen25_coder_7b__row_category
254,8,8,"When the drying is finished, say 'Please take out the laundry' through the speaker every 10 minutes.",건조가 끝나면 10분마다 '세탁물을 꺼내세요'라고 스피커로 말해줘.,"{""name"": """", 
""cron"": """", 
""period"": 600000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#LaundryDryer).laundrydryer_spinspeed == 0)\n\n    active = 1\n\n}\n\n(#Speaker).speaker_speak(\""세탁물을 꺼내세요\"")""}",,,600000,"
active := 0

if (active == 0) {

    wait until ((#LaundryDryer).laundrydryer_spinspeed == 0)

    active = 1

}

(#Speaker).speaker_speak(""세탁물을 꺼내세요"")",False,91.4273,True,strict,False,0.532895,1.0,1.0,1.0,1.0,0.583333,1.0,"[""gt_mismatch"", ""numeric_grounding"", ""semantic""]","{""name"":""DryingFinishedNotify"",""cron"":"""",""period"":0,""code"":""prev := (#LaundryDryer).laundrydryer_spinspeed\ncurr = (#LaundryDryer).laundrydryer_spinspeed\ndelay(10 MIN)\nnew := (#LaundryDryer).laundrydryer_spinspeed\nif (new == 0 and prev != 0) {\n    (#Speaker).speaker_speak(\""세탁물이 건조되었습니다\"")\n}\nprev = curr""}",DryingFinishedNotify,,0,"prev := (#LaundryDryer).laundrydryer_spinspeed
curr = (#LaundryDryer).laundrydryer_spinspeed
delay(10 MIN)
new := (#LaundryDryer).laundrydryer_spinspeed
if (new == 0 and prev != 0) {
    (#Speaker).speaker_speak(""세탁물이 건조되었습니다"")
}
prev = curr",193766,41961,129,42090,8.1224,9.9777,5181.9659,22.0196,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
255,8,8,"If motion is detected, capture an image every 10 seconds thereafter.",움직임이 감지되면 그 뒤로 10초마다 사진을 찍어줘.,"{""name"": """", 
""cron"": """", 
""period"": 10000, 
""script"": ""\nactive := 0\n\nif (active == 0) {\n\n    wait until ((#MotionSensor).motionsensor_motion == true)\n\n    active = 1\n\n}\n\n(#Camera).camera_captureimage()""}",,,10000,"
active := 0

if (active == 0) {

    wait until ((#MotionSensor).motionsensor_motion == true)

    active = 1

}

(#Camera).camera_captureimage()",False,69.9,False,strict,False,0.686682,1.0,1.0,1.0,1.0,0.0,1.0,"[""gt_mismatch"", ""numeric_grounding""]","{""name"":""CaptureImageAfterMotion"",""cron"":"""",""period"":0,""code"":""wait until ((#MotionSensor).motionsensor_motion == true)\ndelay(10 SEC)\n(#Camera).camera_captureimage()""}",CaptureImageAfterMotion,,0,"wait until ((#MotionSensor).motionsensor_motion == true)
delay(10 SEC)
(#Camera).camera_captureimage()",193726,41944,63,42007,6.5022,8.3777,6460.4288,22.0189,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,8
256,8,8,"Whenever the humidity reaches 50% or higher, set all dehumidifiers with the Group 1 tag to drying mode.","습도가 50% 이상이 될 때마다, 그룹1 태그가 붙은 제습기를 모두 건조모드로 작동시켜.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#HumiditySensor).humiditysensor_humidity\n\ncurr = (#HumiditySensor).humiditysensor_humidity\n\nif (prev < 50 and curr >= 50) {\n\n    all(#Group1 #Dehumidifier).dehumidifier_setdehumidifiermode(\""drying\"")\n\n}\n\nprev = curr""}",,,100,"
prev := (#HumiditySensor).humiditysensor_humidity

curr = (#HumiditySensor).humiditysensor_humidity

if (prev < 50 and curr >= 50) {

    all(#Group1 #Dehumidifier).dehumidifier_setdehumidifiermode(""drying"")

}

prev = curr",False,95.75,True,strict,False,0.85,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""SetDehumidifierModeOnHighHumidity"",""cron"":"""",""period"":0,""code"":""prev := (#HumiditySensor).humiditysensor_humidity\n\ncurr = (#HumiditySensor).humiditysensor_humidity\n\nif (prev < 50 and curr >= 50) {\n\n    all(#Group1 #Dehumidifier).dehumidifier_setdehumidifiermode(\""drying\"")\n\n}\n\nprev = curr""}",SetDehumidifierModeOnHighHumidity,,0,"prev := (#HumiditySensor).humiditysensor_humidity

curr = (#HumiditySensor).humiditysensor_humidity

if (prev < 50 and curr >= 50) {

    all(#Group1 #Dehumidifier).dehumidifier_setdehumidifiermode(""drying"")

}

prev = curr",51377,12690,120,12810,3.458,5.3092,3704.4534,16.5626,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,8
257,8,8,"Whenever the brightness drops below 200 lux, turn on all lights.",조도가 200럭스보다 낮아질 때마다 모든 조명을 켜줘.,"{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#LightSensor).lightsensor_brightness\n\ncurr = (#LightSensor).lightsensor_brightness\n\nif (prev >= 200 and curr < 200) {\n \n    all(#Light).switch_on()\n\n}\n\nprev = curr""}",,,100,"
prev := (#LightSensor).lightsensor_brightness

curr = (#LightSensor).lightsensor_brightness

if (prev >= 200 and curr < 200) {
 
    all(#Light).switch_on()

}

prev = curr",False,62.4454,False,strict,False,0.67956,0.5,1.0,0.5,0.0,0.833333,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding"", ""semantic"", ""service_match"", ""unknown_service:light_move""]","{""name"":""TurnOnAllLightsWhenBrightnessDropsBelow200Lux"",""cron"":"""",""period"":0,""code"":""prev := (#LightSens).lightsensor_brightness\ncurr = (#LightSens).lightsensor_brightness\nif (prev > 200 and curr <= 200) {\n    all(#Light).light_move tobrightness(100)\n}\nprev = curr""}",TurnOnAllLightsWhenBrightnessDropsBelow200Lux,,0,"prev := (#LightSens).lightsensor_brightness
curr = (#LightSens).lightsensor_brightness
if (prev > 200 and curr <= 200) {
    all(#Light).light_move tobrightness(100)
}
prev = curr",70144,16227,105,16332,3.5284,5.3933,4628.7269,17.2204,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,8
258,8,8,"Whenever a light in the upper part is turned on, turn on a light in the lower part as well.","상단부에 있는 조명이 켜질 때마다, 하단부에 있는 조명도 켜줘.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Top #Light).switch_switch\n\ncurr = (#Top #Light).switch_switch\n\nif (prev == false and curr == true) {\n\n    (#Bottom #Light).switch_on()\n\n}\n\nprev = curr""}",,,100,"
prev := (#Top #Light).switch_switch

curr = (#Top #Light).switch_switch

if (prev == false and curr == true) {

    (#Bottom #Light).switch_on()

}

prev = curr",False,21.1937,False,strict,False,0.572069,0.0,0.0,0.0,0.0,1.0,1.0,"[""arg_type"", ""dataflow"", ""extraneous"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""precondition"", ""semantic"", ""service_match"", ""unknown_service:light_switch_on"", ""unknown_service:light_switch_switch""]","{""name"":""TurnOnLowerLightWhenUpperLightIsOn"",""cron"":"""",""period"":0,""code"":""prev := (#Top #Light).light_switch_switch\ncurr = (#Top #Light).light_switch_switch\nif (prev == false and curr == true) {\n    (#Bottom #Light).light_switch_on()\n}\nprev = curr""}",TurnOnLowerLightWhenUpperLightIsOn,,0,"prev := (#Top #Light).light_switch_switch
curr = (#Top #Light).light_switch_switch
if (prev == false and curr == true) {
    (#Bottom #Light).light_switch_on()
}
prev = curr",80914,18353,91,18444,3.4827,5.3512,5295.8911,17.6211,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,8
259,8,8,"Whenever the button with the 'Light' tag is pressed, set the brightness of all lights with 'Odd' tags to maximum.","조명 태그가 붙은 버튼이 눌릴때마다, 홀수 태그가 붙은 모든 조명의 밝기를 최대로 밝혀줘.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Light #Button).button_button\n\ncurr = (#Light #Button).button_button\n\nif (prev != \""pushed\"" and curr == \""pushed\"") {\n\n    all(#Odd #Light).light_movetobrightness(100, 0)\n\n}\n\nprev = curr""}",,,100,"
prev := (#Light #Button).button_button

curr = (#Light #Button).button_button

if (prev != ""pushed"" and curr == ""pushed"") {

    all(#Odd #Light).light_movetobrightness(100, 0)

}

prev = curr",False,63.8843,False,strict,False,0.356866,0.5,1.0,0.5,0.0,1.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic""]","{""name"":""SetOddLightsToMaxBrightness"",""cron"":"""",""period"":0,""code"":""all(#Odd #Light).light_movetobrightness(100, 0)""}",SetOddLightsToMaxBrightness,,0,"all(#Odd #Light).light_movetobrightness(100, 0)",72570,16795,55,16850,2.6082,4.4658,6460.3941,17.327,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,8
260,8,8,"Every time the button with the 'Robot' tag is pressed, set all robot vacuum cleaners with 'Even' tags to auto mode.","로봇 태그가 붙은 버튼이 눌릴때마다, 짝수 태그 로봇청소기들을 모두 자동모드로 작동시켜줘.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Robot #Button).button_button\n\ncurr = (#Robot #Button).button_button\n\nif (prev != \""pushed\"" and curr == \""pushed\"") {\n\n    all(#Even #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(\""auto\"")\n\n}\n\nprev = curr""}",,,100,"
prev := (#Robot #Button).button_button

curr = (#Robot #Button).button_button

if (prev != ""pushed"" and curr == ""pushed"") {

    all(#Even #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""auto"")

}

prev = curr",False,94.4524,True,strict,False,0.545022,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""SetEvenRobotVacuumCleanerToAutoMode"",""cron"":"""",""period"":0,""code"":""wait until ((#Robot).button_button == \""pushed\"")\nall(#Even #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(\""auto\"")""}",SetEvenRobotVacuumCleanerToAutoMode,,0,"wait until ((#Robot).button_button == ""pushed"")
all(#Even #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""auto"")",51746,12743,82,12825,2.7065,4.5626,4738.5923,16.5729,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,8
261,8,8,"Each time the door is opened, turn on all lights in the hallway and living room.","문이 열릴 때마다, 복도와 거실의 조명을 모두 켜줘.","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Door).door_doorstate\n\ncurr = (#Door).door_doorstate\n\nif (prev != \""open\"" and curr == \""open\"") {\n\n    all(#Hallway #Light).switch_on()\n\n    all(#LivingRoom #Light).switch_on()\n\n}\n\nprev = curr""}",,,100,"
prev := (#Door).door_doorstate

curr = (#Door).door_doorstate

if (prev != ""open"" and curr == ""open"") {

    all(#Hallway #Light).switch_on()

    all(#LivingRoom #Light).switch_on()

}

prev = curr",False,63.4902,False,strict,False,0.398047,0.5,1.0,0.5,0.0,1.0,1.0,"[""dataflow"", ""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""semantic""]","{""name"":""TurnOnAllLightsInHallAndLivingRoom"",""cron"":"""",""period"":0,""code"":""all(#Hallway #LivingRoom #Light).switch_on()\nall(#LivingRoom #Hallway #Light).switch_on()""}",TurnOnAllLightsInHallAndLivingRoom,,0,"all(#Hallway #LivingRoom #Light).switch_on()
all(#LivingRoom #Hallway #Light).switch_on()",83201,18834,60,18894,2.927,4.7838,6455.0735,17.7076,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,4,skipped_connected_devices_present,hybrid,10,[],blocks,,False,8
262,8,8,"Whenever the button with the 'Stop' tag is pressed, turn off all devices with 'Even' tags.",중단 태그가 달린 버튼이 눌릴때마다 짝수 태그가 붙은 장치들을 모두 꺼줘.,"{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Stop #Button).button_button\n\ncurr = (#Stop #Button).button_button\n\nif (prev != \""pushed\"" and curr == \""pushed\"") {\n\n    all(#Even).switch_off()\n\n}\n\nprev = curr""}",,,100,"
prev := (#Stop #Button).button_button

curr = (#Stop #Button).button_button

if (prev != ""pushed"" and curr == ""pushed"") {

    all(#Even).switch_off()

}

prev = curr",False,88.2142,True,strict,False,0.542849,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch"", ""precondition"", ""semantic""]","{""name"":""TurnOffDevicesWithEvenTags"",""cron"":"""",""period"":0,""code"":""wait until ((#Stop_Button).button_button == \""pushed\"")\nall(#Even).switch_off()""}",TurnOffDevicesWithEvenTags,,0,"wait until ((#Stop_Button).button_button == ""pushed"")
all(#Even).switch_off()",69431,16217,59,16276,2.6183,4.4757,6216.2472,17.2191,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,4,skipped_connected_devices_present,hybrid,10,[],blocks,,False,8
263,8,8,"Whenever it rains, close all windows and doors.","비가 올때마다, 모든 창문과 문을 닫아줘","{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#RainSensor).rainsensor_rain\n\ncurr = (#RainSensor).rainsensor_rain\n\nif (prev == false and curr == true) {\n\n    all(#Window).windowcovering_downorclose()\n\n    all(#Door).door_close()\n\n}\n\nprev = curr""}",,,100,"
prev := (#RainSensor).rainsensor_rain

curr = (#RainSensor).rainsensor_rain

if (prev == false and curr == true) {

    all(#Window).windowcovering_downorclose()

    all(#Door).door_close()

}

prev = curr",False,93.2762,True,strict,False,0.588568,1.0,1.0,1.0,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch""]","{""name"":""CloseAllWindowsAndDoorsOnRain"",""cron"":"""",""period"":0,""code"":""wait until ((#Rain).rainsensor_rain == true)\nall(#Window).windowcovering_downorclose()\nall(#Door).door_close()""}",CloseAllWindowsAndDoorsOnRain,,0,"wait until ((#Rain).rainsensor_rain == true)
all(#Window).windowcovering_downorclose()
all(#Door).door_close()",52013,12688,72,12760,2.5063,4.366,5091.1703,16.5623,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,8
264,8,8,"Whenever the door lock is locked, turn on the entrance light at maximum brightness for 10 seconds and then turn it off.",도어락이 잠길때마다 입구의 조명을 최대밝기로 10초 유지하다가 꺼줘.,"{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#DoorLock).doorlock_doorlockstate\n\ncurr = (#DoorLock).doorlock_doorlockstate\n\nif (prev != \""closed\"" and curr == \""closed\"") {\n\n    (#Entrance #Light).levelcontrol_movetolevel(100, 0)\n\n    delay(10 SEC)\n\n    (#Entrance #Light).switch_off()\n\n}\n\nprev = curr""}",,,100,"
prev := (#DoorLock).doorlock_doorlockstate

curr = (#DoorLock).doorlock_doorlockstate

if (prev != ""closed"" and curr == ""closed"") {

    (#Entrance #Light).levelcontrol_movetolevel(100, 0)

    delay(10 SEC)

    (#Entrance #Light).switch_off()

}

prev = curr",False,93.3846,True,strict,False,0.85,1.0,1.0,1.0,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch"", ""semantic""]","{""name"":""TurnOnEntranceLightFor10SecondsThenOff"",""cron"":"""",""period"":0,""code"":""prev := (#DoorLock).doorlock_doorlockstate\n\ncurr = (#DoorLock).doorlock_doorlockstate\n\nif (prev != \""closed\"" and curr == \""closed\"") {\n\n    (#Entrance #Light).levelcontrol_movetolevel(100, 0)\n\n    delay(10 SEC)\n\n    (#Entrance #Light).switch_off()\n\n}\n\nprev = curr""}",TurnOnEntranceLightFor10SecondsThenOff,,0,"prev := (#DoorLock).doorlock_doorlockstate

curr = (#DoorLock).doorlock_doorlockstate

if (prev != ""closed"" and curr == ""closed"") {

    (#Entrance #Light).levelcontrol_movetolevel(100, 0)

    delay(10 SEC)

    (#Entrance #Light).switch_off()

}

prev = curr",77589,17795,120,17915,4.0042,5.8742,4474.0522,17.5152,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,8
265,8,8,"Whenever motion is detected at the entrance, turn on the entrance light at maximum brightness and then turn it off after 3 seconds.",입구에 움직임이 감지될 때마다 입구 조명을 최대밝기로 켰다가 3초 뒤에 꺼줘.,"{""name"": """", 
""cron"": """", 
""period"": 100, 
""script"": ""\nprev := (#Entrance #PresenceSensor).presencesensor_presence\n\ncurr = (#Entrance #PresenceSensor).presencesensor_presence\n\nif (prev == false and curr == true) {\n\n    (#Entrance #Light).levelcontrol_movetolevel(100, 0)\n\n    delay(3 SEC)\n\n    (#Entrance #Light).switch_off()\n\n}\n\nprev = curr""}",,,100,"
prev := (#Entrance #PresenceSensor).presencesensor_presence

curr = (#Entrance #PresenceSensor).presencesensor_presence

if (prev == false and curr == true) {

    (#Entrance #Light).levelcontrol_movetolevel(100, 0)

    delay(3 SEC)

    (#Entrance #Light).switch_off()

}

prev = curr",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""TurnOnEntranceLightFor3Seconds"",""cron"":"""",""period"":100,""code"":""prev := (#Entrance #PresenceSensor).presencesensor_presence\n\ncurr = (#Entrance #PresenceSensor).presencesensor_presence\n\nif (prev == false and curr == true) {\n\n    (#Entrance #Light).levelcontrol_movetolevel(100, 0)\n\n    delay(3 SEC)\n\n    (#Entrance #Light).switch_off()\n\n}\n\nprev = curr""}",TurnOnEntranceLightFor3Seconds,,100,"prev := (#Entrance #PresenceSensor).presencesensor_presence

curr = (#Entrance #PresenceSensor).presencesensor_presence

if (prev == false and curr == true) {

    (#Entrance #Light).levelcontrol_movetolevel(100, 0)

    delay(3 SEC)

    (#Entrance #Light).switch_off()

}

prev = curr",61451,14548,122,14670,3.6849,5.5437,3981.1121,16.9099,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],blocks,,False,8
