index,category_analysis,selected,test_no,command,command_english,connected_devices,options,joi_gt,joi_pred_llama4:scout.dense,script_similarity_llama4:scout.dense,cloud_similarity_llama4:scout.dense,response_time_llama4:scout_dence [ms],connected_devices_dict,options_dict,response_time_korean,joi_pred_cloud_korean,response_time_english,joi_pred_cloud_english,cloud_similarity_cloud_korean,cloud_similarity_cloud_english,local_similarity
419,7,0,15,"실시간으로 확인해서 벽면 조명이 꺼져 있고 홀수 태그가 붙은 커튼이 닫힌 상태에서 문이 열리면, 5초 후 그 조명을 켜고 창문을 열어 줘. 이후 30초 동안 움직임이 감지되지 않으면 알람의 사이렌을 울려 줘. 30초가 모두 지난 뒤 에어컨이 꺼져 있고 실내 온도가 28도 이상이면 에어컨을 켜 줘. 또한 그 때 짝수 태그가 붙은 선풍기가 켜져 있으면 꺼 주고, 켜져 있지 않으면 그대로 두도록 해 줘.","Check in real-time. When a door turns opened while the wall lights are off and odd-tagged curtains are closed, then after 5 seconds, turn on the wall lights and open the window. Then, if no motion is detected during the following 30 seconds, sound the alarm’s siren. After the 30 seconds have passed, if the air conditioner is off and the room temperature is 28°C or higher, turn it on. Also, if any fans with even-numbered tags are on at that time, turn them off; otherwise, leave them as they are.",,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": 100, ""code"": ""phase := 0\nelapsed := 0\nmotionDetected := false\nif (phase == 0) {\nif (((#Wall Light).switch_switch == \""off\"") and ((#Curtain #Odd).curtain_curtain == \""closed\"") and ((#DoorLock).doorControl_door == \""open\"")) {\n(#Clock).clock_delay(5000)\n(#Wall Light).switch_on()\n(#Window).windowControl_open()\nphase = 1\n}\n} else if (phase == 1) {\nif ((#MotionSensor).motionSensor_motion == \""active\"") {\nmotionDetected = true\n}\nelapsed = elapsed + 100\nif (elapsed >= 30000) {\nif (motionDetected == false) {\n(#Alarm).alarm_siren()\n}\nphase = 2\n}\n} else if (phase == 2) {\nif (((#AirConditioner).switch_switch == \""off\"") and ((#TemperatureSensor).temperatureMeasurement_temperature >= 28.0)) {\n(#AirConditioner).switch_on()\n}\nif ((#Fan #Even).switch_switch == \""on\"") {\n(#Fan #Even).switch_off()\n}\nbreak\n}""}","{""cron"": """", ""period"": ""2000"", ""code"": ""if ((#TV).tv_isOn == true) {\\n(#Speaker).speaker_turnOn()\\n""}",0.275,,,,,,,,,0.0,0.0,
420,9,0,16,"내 생일이 되면 ""생일 축하합니다"" 노래를 불러 줘.","Sing ""Happy Birthday"" on my birthday.", ,"[
  {
    ""name"": ""me"",
    ""contact"": ""010-1234-5678"",
    ""email"": ""abcd1234@test.com"",
    ""birthday"": ""1991-03-03""
  },
  {
    ""name"": ""홍길동"",
    ""contact"": ""010-9999-8888"",
    ""email"": ""honggd@test.com"",
    ""birthday"": ""1988-07-15"",
    ""alternate_contact"": ""010-8888-7777""
  },
  {
    ""name"": ""김무개"",
    ""contact"": ""010-7777-6666"",
    ""email"": ""kim@example.com"",
    ""birthday"": ""1990-11-25""
  },
  {
    ""name"": ""장보고"",
    ""contact"": ""010-2222-3333"",
    ""email"": ""jangbogo@naver.com"",
    ""birthday"": ""1985-05-10"",
    ""alternate_contact"": ""010-4444-5555""
  }
]","{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).mediaPlayback_speak(\""No information is available to determine the date of your birthday.\"")""}","{""cron"": """", ""period"": ""-1"", ""code"": ""if ((#Door).doorState ==""}",0.5,0.0,,,"[{'name': 'me', 'contact': '010-1234-5678', 'email': 'abcd1234@test.com', 'birthday': '1991-03-03'}, {'name': '홍길동', 'contact': '010-9999-8888', 'email': 'honggd@test.com', 'birthday': '1988-07-15', 'alternate_contact': '010-8888-7777'}, {'name': '김무개', 'contact': '010-7777-6666', 'email': 'kim@example.com', 'birthday': '1990-11-25'}, {'name': '장보고', 'contact': '010-2222-3333', 'email': 'jangbogo@naver.com', 'birthday': '1985-05-10', 'alternate_contact': '010-4444-5555'}]",,,,,0.0,0.0,
421,9,0,16,날 우울하게 만드는 뉴스를 감지하면 위로의 말을 해 줘.,"If you detects news that makes me depressed, say something uplifting.",,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).mediaPlayback_speak(\""I don\""t have the ability to understand or analyze the news, and I don\""t know what to say to comfort them.\"")""}","{""cron"": """", ""period"": ""1000"", ""code"": ""if ((#AirPurifier).airPurifierState_currentState ==""}",0.485,,,,,,,,,0.0,0.0,
422,9,0,16,고양이가 기분이 좋을 때마다 박수를 쳐 줘.,Clap whenever your cat is in a good mood.,,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).mediaPlayback_speak(\""No ability to detect a cat\""s mood. No ability to clap.\"")""}","{""cron"": """", ""period"": ""-1"", ""code"": ""if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 25.0) {\\n""}",0.654,,,,,,,,,0.0,0.0,
423,9,0,16,지금 내 기분에 맞춰 조명을 감성적으로 조절해 줘.,Emotionally adjust the light to match my mood right now.,,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).mediaPlayback_speak(\""I don\""t know the user\""s current mood state. I can\""t set emotional lighting.\"")""}","{""cron"": """", ""period"": ""-1"", ""code"": ""if ((#TemperatureSensor).temperatureMeasurement_currentTemperature > 30.0) {\\n(#Blind).blindControl_closeBlind()\\n(#clock).clock_delay(5000)\\nwhile (true) {\\n(#Alarm).alarmControl_sirenOn()\\n(#clock).clock_delay(5000)\\n""}",0.45,,,,,,,,,0.0,0.0,
424,9,0,16,집이 외로워 보이면 음악을 틀어 줘.,"If the house seems lonely, play some music.",,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).mediaPlayback_speak(\""There is no ability to determine if a home looks lonely.\"")""}","{""cron"": """", ""period"": ""-1"", ""code"": ""if ((#RainSensor).rainSensor_isRaining == true) {\\n(#Irrigator).irrigatorOperatingState_stopWatering()\\n(#clock).clock_delay(2000)\\n(#Alarm).alarm_off()\\n""}",0.258,,,,,,,,,0.0,0.0,
425,9,0,16,밖이 위험해 보이면 자동으로 경찰에 전화해 줘.,Automatically call the police if it looks dangerous outside.,,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).mediaPlayback_speak(\""No ability to determine if it\""s dangerous outside or call the police.\"")""}","{""cron"": """", ""period"": ""-1"", ""code"": ""if ((#IlluminanceSensor).illuminanceSensor_illuminance < 200) {\\nwhile (true) {\\n(#Light).light_switchOn()\\n(#clock).clock_delay(4000)\\n(#Light).light_switchOff()\\n(#clock).clock_delay(2000)\\n""}",0.233,,,,,,,,,0.0,0.0,
426,9,0,16,스마트폰 배터리가 20% 이하가 되면 커튼을 닫아 줘.,Close the curtains when your smartphone's battery drops below 20%.,,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).mediaPlayback_speak(\""There is no way to know the battery status of your smartphone.\"")""}","{""cron"": """", ""period"": ""-1"", ""code"": ""(#Ventilator).ventilatorControl_on()     if ((#Door).doorState_state ==""}",0.365,,,,,,,,,0.0,0.0,
427,9,0,16,오늘 중요한 발표가 있으면 행운을 빌어 줘.,"If there is a big announcement today, wish me luck.",,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).mediaPlayback_speak(\""I don\""t know if there\""s an important announcement today, there\""s no good luck feature.\"")""}","{""cron"": """", ""period"": ""-1"", ""code"": ""if ((#Light).switch_switch ==""}",0.574,,,,,,,,,0.0,0.0,
428,9,0,16,로봇청소기에게 커피 한 잔 타 달라고 부탁해 줘.,Ask your robot vacuum cleaner to make you a cup of coffee.,,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).mediaPlayback_speak(\""I can\""t ask a robot vacuum cleaner to make you a cup of coffee.\"")""}","{""cron"": """", ""period"": ""-1"", ""code"": ""if ((#TV).tv_isOn == true) {\\n(#Speaker).speaker_turnOn()\\n(#clock).clock_delay(5000)\\n(#Speaker).speaker_turnOff()\\n(#clock).clock_delay(3000)\\n""}",0.231,,,,,,,,,0.0,0.0,
429,9,0,16,기분 좋게 춤춰 줘.,Do a happy dance.,,,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Speaker).mediaPlayback_speak(\""There\""s no device to make you feel good about dancing.\"")""}","{""cron"": """", ""period"": ""-1"", ""code"": ""if ((#AirPurifier).airPurifierState_isOn == false) {\\n(#Speaker).speaker_speak(""}",0.286,,,,,,,,,0.0,0.0,
430,1,1,-,팔을 위로 들어.,Raise your arm up.,,,{},"{""cron"": """", ""period"": ""-1"", ""code"": ""if ((#Window).windowState_isOpen == true) {\\n(#Light).switch_off()\\n(#clock).clock_delay(1000)\\nwhile ((#Blind).blindState_currentPosition > 0) {\\n(#Blind).blindControl_moveDown(10)\\n(#clock).clock_delay(1000)\\n""}",0.187,0.0,,,,7.0552 seconds,,,,0.0,0.0,
431,8,1,-,그룹1번의 습도가 하나라도 30미만이 되면 그룹1번의 관개장치를 켜줘.,Turn on Group 1’s irrigator if any of the humidity levels go below 30.,"{
  ""Group1_HumiditySensor_Left"": {
    ""category"": ""HumiditySensor"",
    ""tags"": [""Group1"", ""Left"", ""HumiditySensor""]
  },
  ""Group2_HumiditySensor_Right"": {
    ""category"": ""HumiditySensor"",
    ""tags"": [""Group2"", ""Right"", ""HumiditySensor""]
  },
  ""Group1_HumiditySensor_Center"": {
    ""category"": ""HumiditySensor"",
    ""tags"": [""Group1"", ""Center"", ""HumiditySensor""]
  },
  ""Group2_HumiditySensor_Center"": {
    ""category"": ""HumiditySensor"",
    ""tags"": [""Group2"", ""Center"", ""HumiditySensor""]
  },
  ""Group1_Irrigator_Left"": {
    ""category"": ""Irrigator"",
    ""tags"": [""Group1"", ""Left"", ""Irrigator""]
  },
  ""Group2_Irrigator_Right"": {
    ""category"": ""Irrigator"",
    ""tags"": [""Group2"", ""Right"", ""Irrigator""]
  },
  ""Group1_Irrigator_Row1"": {
    ""category"": ""Irrigator"",
    ""tags"": [""Group1"", ""Row1"", ""Irrigator""]
  },
  ""Group2_Irrigator_Row2"": {
    ""category"": ""Irrigator"",
    ""tags"": [""Group2"", ""Row2"", ""Irrigator""]
  }
}",,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until(any(#Group1 #HumiditySensor).relativeHumidityMeasurement_humidity<30))\n (#Group1 #Irrigator).irrigatorOperatingState_startWatering()""
}","{""cron"": """", ""period"": ""-1"", ""code"": ""if ((#Door).doorState ==""}",0.379,0.0,,"{'Group1_HumiditySensor_Left': {'category': 'HumiditySensor', 'tags': ['Group1', 'Left', 'HumiditySensor']}, 'Group2_HumiditySensor_Right': {'category': 'HumiditySensor', 'tags': ['Group2', 'Right', 'HumiditySensor']}, 'Group1_HumiditySensor_Center': {'category': 'HumiditySensor', 'tags': ['Group1', 'Center', 'HumiditySensor']}, 'Group2_HumiditySensor_Center': {'category': 'HumiditySensor', 'tags': ['Group2', 'Center', 'HumiditySensor']}, 'Group1_Irrigator_Left': {'category': 'Irrigator', 'tags': ['Group1', 'Left', 'Irrigator']}, 'Group2_Irrigator_Right': {'category': 'Irrigator', 'tags': ['Group2', 'Right', 'Irrigator']}, 'Group1_Irrigator_Row1': {'category': 'Irrigator', 'tags': ['Group1', 'Row1', 'Irrigator']}, 'Group2_Irrigator_Row2': {'category': 'Irrigator', 'tags': ['Group2', 'Row2', 'Irrigator']}}",,3.5936 seconds,"{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""\nwait until((#Group1 #HumiditySensor).relativeHumidityMeasurement_humidity < 30)\n(#Group1 #Irrigator).irrigatorOperatingState_startWatering()\n""}",4.0756 seconds,"{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""\nwait until((#Group1 #HumiditySensor).relativeHumidityMeasurement_humidity < 30)\n(#Group1 #Irrigator).irrigatorOperatingState_startWatering()\n""}",0.9,0.9,0.686
432,8,1,-,홀수 태그가 붙은 창문이 하나라도 열려 있으면 홀수 블라인드를 닫아 줘.,"If any of the odd-tagged windows are open, close the odd blinds.","{
  ""SectorA_Window_Left_Odd"": {
    ""category"": ""Window"",
    ""tags"": [""SectorA"", ""Left"", ""Odd"", ""Window""]
  },
  ""SectorB_Window_Right_Odd"": {
    ""category"": ""Window"",
    ""tags"": [""SectorB"", ""Right"", ""Odd"", ""Window""]
  },
  ""SectorA_Window_Wall_Odd"": {
    ""category"": ""Window"",
    ""tags"": [""SectorA"", ""Wall"", ""Odd"", ""Window""]
  },
  ""SectorB_Window_Center_Odd"": {
    ""category"": ""Window"",
    ""tags"": [""SectorB"", ""Center"", ""Odd"", ""Window""]
  },
  ""SectorA_Blind_Left_Odd"": {
    ""category"": ""Blind"",
    ""tags"": [""SectorA"", ""Left"", ""Odd"", ""Blind""]
  },
  ""SectorB_Blind_Right_Odd"": {
    ""category"": ""Blind"",
    ""tags"": [""SectorB"", ""Right"", ""Odd"", ""Blind""]
  },
  ""SectorA_Blind_Wall_Odd"": {
    ""category"": ""Blind"",
    ""tags"": [""SectorA"", ""Wall"", ""Odd"", ""Blind""]
  },
  ""SectorB_Blind_Center_Odd"": {
    ""category"": ""Blind"",
    ""tags"": [""SectorB"", ""Center"", ""Odd"", ""Blind""]
  },
  ""SectorA_Window_Left_Even"": {
    ""category"": ""Window"",
    ""tags"": [""SectorA"", ""Left"", ""Even"", ""Window""]
  },
  ""SectorB_Window_Right_Even"": {
    ""category"": ""Window"",
    ""tags"": [""SectorB"", ""Right"", ""Even"", ""Window""]
  },
  ""SectorA_Window_Wall_Even"": {
    ""category"": ""Window"",
    ""tags"": [""SectorA"", ""Wall"", ""Even"", ""Window""]
  },
  ""SectorB_Window_Center_Even"": {
    ""category"": ""Window"",
    ""tags"": [""SectorB"", ""Center"", ""Even"", ""Window""]
  },
  ""SectorA_Blind_Left_Even"": {
    ""category"": ""Blind"",
    ""tags"": [""SectorA"", ""Left"", ""Even"", ""Blind""]
  },
  ""SectorB_Blind_Right_Even"": {
    ""category"": ""Blind"",
    ""tags"": [""SectorB"", ""Right"", ""Even"", ""Blind""]
  },
  ""SectorA_Blind_Wall_Even"": {
    ""category"": ""Blind"",
    ""tags"": [""SectorA"", ""Wall"", ""Even"", ""Blind""]
  },
  ""SectorB_Blind_Center_Even"": {
    ""category"": ""Blind"",
    ""tags"": [""SectorB"", ""Center"", ""Even"", ""Blind""]
  }
}",,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (any(#Odd #Window).windowControl_window == \""open\"") {\n(#Odd #Blind).blind_close()\n}""}","{""cron"": ""0 7 * * *"", ""period"": ""-1"", ""code"": ""if ((#IrrigationSystem).irrigationSystem_isOn == false && (#Window).window_isOpen == false) {       (#IrrigationSystem).irrigationSystem_turnOn()       (#Window).window_open()""}",0.063,0.0,,"{'SectorA_Window_Left_Odd': {'category': 'Window', 'tags': ['SectorA', 'Left', 'Odd', 'Window']}, 'SectorB_Window_Right_Odd': {'category': 'Window', 'tags': ['SectorB', 'Right', 'Odd', 'Window']}, 'SectorA_Window_Wall_Odd': {'category': 'Window', 'tags': ['SectorA', 'Wall', 'Odd', 'Window']}, 'SectorB_Window_Center_Odd': {'category': 'Window', 'tags': ['SectorB', 'Center', 'Odd', 'Window']}, 'SectorA_Blind_Left_Odd': {'category': 'Blind', 'tags': ['SectorA', 'Left', 'Odd', 'Blind']}, 'SectorB_Blind_Right_Odd': {'category': 'Blind', 'tags': ['SectorB', 'Right', 'Odd', 'Blind']}, 'SectorA_Blind_Wall_Odd': {'category': 'Blind', 'tags': ['SectorA', 'Wall', 'Odd', 'Blind']}, 'SectorB_Blind_Center_Odd': {'category': 'Blind', 'tags': ['SectorB', 'Center', 'Odd', 'Blind']}, 'SectorA_Window_Left_Even': {'category': 'Window', 'tags': ['SectorA', 'Left', 'Even', 'Window']}, 'SectorB_Window_Right_Even': {'category': 'Window', 'tags': ['SectorB', 'Right', 'Even', 'Window']}, 'SectorA_Window_Wall_Even': {'category': 'Window', 'tags': ['SectorA', 'Wall', 'Even', 'Window']}, 'SectorB_Window_Center_Even': {'category': 'Window', 'tags': ['SectorB', 'Center', 'Even', 'Window']}, 'SectorA_Blind_Left_Even': {'category': 'Blind', 'tags': ['SectorA', 'Left', 'Even', 'Blind']}, 'SectorB_Blind_Right_Even': {'category': 'Blind', 'tags': ['SectorB', 'Right', 'Even', 'Blind']}, 'SectorA_Blind_Wall_Even': {'category': 'Blind', 'tags': ['SectorA', 'Wall', 'Even', 'Blind']}, 'SectorB_Blind_Center_Even': {'category': 'Blind', 'tags': ['SectorB', 'Center', 'Even', 'Blind']}}",,3.2011 seconds,"{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""\nif ((#Odd #Window).windowControl_window == \""open\"") {\n(#Odd #Blind).blind_close()\n}\n""}",2.5652 seconds,"{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""\nif ((#Odd #Window).windowControl_window == \""open\"") {\n(#Odd #Blind).blind_close()\n}\n""}",0.9,0.9,0.714
433,8,1,-,상단부에 있는 조명과 커튼이 모두 꺼져 있으면 스피커를 켜 줘.,"If all the top lights and curtains are off, turn on the speaker.","{
  ""SectorA_Light_Upper_Left"": {
    ""category"": ""Light"",
    ""tags"": [""SectorA"", ""Upper"", ""Left"", ""Light""]
  },
  ""SectorB_Light_Lower_Right"": {
    ""category"": ""Light"",
    ""tags"": [""SectorB"", ""Lower"", ""Right"", ""Light""]
  },
  ""SectorA_Light_Upper_Center"": {
    ""category"": ""Light"",
    ""tags"": [""SectorA"", ""Upper"", ""Center"", ""Light""]
  },
  ""SectorB_Light_Lower_Left"": {
    ""category"": ""Light"",
    ""tags"": [""SectorB"", ""Lower"", ""Left"", ""Light""]
  },

  ""SectorA_Curtain_Upper_Left"": {
    ""category"": ""Curtain"",
    ""tags"": [""SectorA"", ""Upper"", ""Left"", ""Curtain""]
  },
  ""SectorB_Curtain_Lower_Right"": {
    ""category"": ""Curtain"",
    ""tags"": [""SectorB"", ""Lower"", ""Right"", ""Curtain""]
  },
  ""SectorA_Curtain_Upper_Center"": {
    ""category"": ""Curtain"",
    ""tags"": [""SectorA"", ""Upper"", ""Center"", ""Curtain""]
  },
  ""SectorB_Curtain_Lower_Left"": {
    ""category"": ""Curtain"",
    ""tags"": [""SectorB"", ""Lower"", ""Left"", ""Curtain""]
  },

  ""SectorA_Speaker_Lower_Left"": {
    ""category"": ""Speaker"",
    ""tags"": [""SectorA"", ""Lower"", ""Left"", ""Speaker""]
  },
  ""SectorB_Speaker_Upper_Right"": {
    ""category"": ""Speaker"",
    ""tags"": [""SectorB"", ""Upper"", ""Right"", ""Speaker""]
  },
  ""SectorA_Speaker_Lower_Center"": {
    ""category"": ""Speaker"",
    ""tags"": [""SectorA"", ""Lower"", ""Center"", ""Speaker""]
  },
  ""SectorB_Speaker_Upper_Left"": {
    ""category"": ""Speaker"",
    ""tags"": [""SectorB"", ""Upper"", ""Left"", ""Speaker""]
  }
}",,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((all(#Upper #Light).switch_switch == \""off\"") and (all(#Curtain).curtain_curtain == \""closed\"")) {\n(#Speaker).switch_on()\n}""}","{""cron"": """", ""period"": ""5000"", ""code"": ""if ((#SoilMoistureSensor).soilHumidityMeasurement_soilHumidity <= 20.0) {\\n(#Irrigator).irrigatorOperatingState_startWatering()\\n""}",0.707,0.0,,"{'SectorA_Light_Upper_Left': {'category': 'Light', 'tags': ['SectorA', 'Upper', 'Left', 'Light']}, 'SectorB_Light_Lower_Right': {'category': 'Light', 'tags': ['SectorB', 'Lower', 'Right', 'Light']}, 'SectorA_Light_Upper_Center': {'category': 'Light', 'tags': ['SectorA', 'Upper', 'Center', 'Light']}, 'SectorB_Light_Lower_Left': {'category': 'Light', 'tags': ['SectorB', 'Lower', 'Left', 'Light']}, 'SectorA_Curtain_Upper_Left': {'category': 'Curtain', 'tags': ['SectorA', 'Upper', 'Left', 'Curtain']}, 'SectorB_Curtain_Lower_Right': {'category': 'Curtain', 'tags': ['SectorB', 'Lower', 'Right', 'Curtain']}, 'SectorA_Curtain_Upper_Center': {'category': 'Curtain', 'tags': ['SectorA', 'Upper', 'Center', 'Curtain']}, 'SectorB_Curtain_Lower_Left': {'category': 'Curtain', 'tags': ['SectorB', 'Lower', 'Left', 'Curtain']}, 'SectorA_Speaker_Lower_Left': {'category': 'Speaker', 'tags': ['SectorA', 'Lower', 'Left', 'Speaker']}, 'SectorB_Speaker_Upper_Right': {'category': 'Speaker', 'tags': ['SectorB', 'Upper', 'Right', 'Speaker']}, 'SectorA_Speaker_Lower_Center': {'category': 'Speaker', 'tags': ['SectorA', 'Lower', 'Center', 'Speaker']}, 'SectorB_Speaker_Upper_Left': {'category': 'Speaker', 'tags': ['SectorB', 'Upper', 'Left', 'Speaker']}}",,3.3518 seconds,"{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""if ((all(#Upper #Light).switch_switch == \""off\"") and (all(#Upper #Curtain).curtain_curtain == \""closed\"")) {\n(#Speaker).switch_on()\n}""}",5.2550 seconds,"{""name"": ""Scenario1"",""cron"": """",""period"": -1,""code"": ""\nif ((all(#Upper #Light).switch_switch == \""off\"") and (all(#Upper #Curtain).curtain_curtain == \""closed\"")) {\n(#Speaker).switch_on()\n}\n""}",0.95,0.9,0.986
